Mov_id,Title,Year,Critic_rate,Aud_rate,Aud_count,Dir_id
5122,Summer of '42,1971,6.7,3.6,580,robert_mulligan
5123,A Touch of Class,1973,6.8,3,669,melvin_frank
5124,Town Without Pity,1961,6,0,0,gottfried_reinhardt
5125,Used Cars,1980,6.5,3.3,1611,robert_zemeckis
5126,The Deadly Mantis,1957,4.2,0,0,nathan_juran
5127,Dragonfly,2002,3.6,3.1,9426,tom_shadyac
5128,Queen of the Damned,2002,3.9,3.1,36894,michael_rymer
5129,Big Bad Love,2001,5.4,3.7,279,arliss_howard
5130,Green Dragon,2001,5.9,3.1,559,timothy_linh_bui
5131,How to Kill Your Neighbor's Dog,2000,6,3.7,569,michael_kalesniko
5132,The Last Man on Earth,1964,6.3,3.6,4886,ubaldo_ragona
5133,Maryam,2002,6.8,3.8,36,ramin_serry
5134,Mean Machine,2001,4.9,3.5,6547,barry_skolnick
5135,Monsoon Wedding,2001,7.9,3.8,5868,mira_nair
5136,Wendigo,2001,6.2,2.4,773,larry_fessenden
5137,Scratch,2001,\N,\N,\N,doug_pray
5138,State Property,2002,2,3.7,1134,abdul_malik_abbott
5139,Bad News Bears,2005,0,0,0,nagamine-tatsuya
5140,The Bad News Bears Go to Japan,1978,2.9,0,0,john_berry
5141,The Bad News Bears in Breaking Training,1977,6,0,0,michael_pressman
5142,Horí má panenko,1967,7.7,3.9,578,milos_forman
5143,The Lone Ranger,1949,\N,\N,\N,
5144,The Lone Ranger and the Lost City of Gold,1958,0,0,0,lesley_selander
5145,Lásky jedné plavovlásky,1965,8,0,0,milos_forman
5146,Vampire Hunter D: Bloodlust,2000,6.4,3.8,11019,jack_fletcher
5147,Smultronstället,1957,8.8,4.4,6409,ingmar_bergman
5148,Black Like Me,1964,0,0,0,carl-lerner
5149,Cattle Queen of Montana,1954,0,0,0,allan_dwan
5150,Under the Skin,1997,6.8,3.4,239,billy_burke
5151,40 Days and 40 Nights,2002,4.8,3.1,33188,michael_lehmann
5152,We Were Soldiers,2002,6.4,3.6,36901,randall_wallace
5153,Trouble Every Day,2001,5.6,3.5,756,claire_denis
5154,Arena,1989,0,0,0,peter_manoogian
5155,The Big Bird Cage,1972,0,0,0,jack_hill
5156,The Big Doll House,1971,0,0,0,jack_hill
5157,La chiesa,1989,5.8,0,0,michele_soavi
5158,Cross Creek,1983,5.4,3.4,269,martin_ritt
5159,FernGully: The Last Rainforest,1992,6.3,3.1,10187,bill_kroyer
5160,Night of the Zombies,1981,0,0,0,joel_m_reed
5161,Intersection,1994,3.4,2.8,1105,mark_rydell
5162,Jo Jo Dancer Your Life Is Calling,1986,5.6,3.4,747,richard_pryor
5163,Deliria,1987,0,0,0,michele_soavi
5164,A Troll in Central Park,1994,3.1,0,0,don_bluth
5165,Zombi 2,1979,4.6,0,0,lucio_fulci
5167,My Favorite Brunette,1947,5.9,0,0,elliott_nugent
5168,Royal Wedding,1951,6.7,0,0,stanley_donen
5169,Scarlet Street,1945,8,0,0,fritz_lang
5170,All About the Benjamins,2002,4.3,3.4,6169,kevin-bray
5172,Full Frontal,2002,5.2,2.6,1893,steven_soderbergh
5173,Divorcing Jack,1998,0,0,0,david_caffrey
5174,The Field,1990,5.2,3.8,615,jim_sheridan
5175,Hidden Agenda,1990,6.6,3.7,279,ken_loach
5176,Luminarias,2000,6.1,3.1,147,jose-luis-valenzuela
5177,The Magnificent Ambersons,1942,8.4,4.1,1662,orson_welles
5178,He's Just Not That Into You,2009,5.2,3.4,219066,ken_kwapis
5180,The Great Rock 'n' Roll Swindle,1980,6.9,0,0,julien_temple
5181,Hangar 18,1980,0,0,0,james_l_conway
5182,Hawk the Slayer,1980,0,0,0,terry_marcel
5183,He Knows You're Alone,1980,4.8,0,0,armand_mastroianni
5184,Heaven's Gate,1980,5,3.1,1241,michael_cimino
5185,Hero at Large,1980,0,0,0,martin_davidson
5186,Honeysuckle Rose,1980,0,3.9,189,jerry-schatzberg
5187,Hopscotch,1980,6.1,3.6,761,ronald_neame
5188,How to Beat the High Co$t of Living,1980,\N,\N,\N,_0770474
5189,Humanoids from the Deep,1980,4.9,0,0,_0676336
5190,Inside Moves,1980,0,0,0,richard_donner
5192,The Island,2005,5.4,3.3,41199,michael_bay
5193,The Jazz Singer,1980,3.7,3.4,857,ralph_thomas
5194,Ko to tamo peva,1980,0,0,0,slobodan_sijan
5195,Le lac des morts vivants,1981,0,0,0,jean_rollin
5196,Lion of the Desert,1981,0,0,0,moustapha_akkad
5197,Little Darlings,1980,0,3.4,1497,ronald_f_maxwell
5198,The Long Good Friday,1980,8.1,4.1,2936,john_mackenzie
5199,The Long Riders,1980,6.4,3.5,1258,walter_hill
5200,The Man Who Saw Tomorrow,1981,0,0,0,robert_guenette
5201,Mangiati vivi!,1980,0,0,0,hank_milestone
5202,Mon oncle d'Amérique,1980,8.1,3.9,640,alain_resnais
5203,The Monster Club,1980,5.9,0,0,roy_ward_baker
5204,La mort en direct,1980,0,0,0,bertrand_tavernier
5205,Motel Hell,1980,5.7,3.1,1573,kevin_connor
5206,Mother's Day,1980,5.2,0,0,1122335-charles_kaufman
5207,The Mountain Men,1980,4.9,0,0,richard_lang
5208,The Ninth Configuration,1980,6.3,0,0,william_peter_blatty
5209,North Sea Hijack,1979,0,0,0,andrew_v_mclaglen
5210,Le notti del terrore,1981,0,0,0,andrea-bianchi
5211,The Nude Bomb,1980,3.2,3,745,clive_donner
5212,The Octagon,1980,3.6,0,0,eric-karson
5213,Oh God! Book II,1980,5.1,2.8,490,gilbert_cates
5214,Oh God! You Devil,1984,5.1,0,0,paul_bogart
5215,Oh Heavenly Dog,1980,0,2.8,693,joe_camp
5216,Pepi Luci Bom y otras chicas del montón,1980,4.3,0,0,yasmina-reza
5217,Poliziotto superpiù,1980,3.5,3.2,682,sergio_corbucci
5218,Ice Age,2002,6.8,3.7,146598,chris_wedge
5219,Resident Evil,2002,4.5,3.4,69489,paul_anderson
5220,Showtime,2002,4.7,2.5,5638,tom_dey
5221,Harrison's Flowers,2000,5.6,3.6,1213,elie_chouraqui
5222,Kissing Jessica Stein,2001,7,3.2,3869,charles_hermanwurmfeld
5223,Pauline & Paulette,2001,6.9,3.8,211,lieven_debrauwer
5224,Eastern Promises,2007,7.6,3.8,66267,david_cronenberg
5225,Y tu mamá también,2001,8,3.9,22998,alfonso_cuaron
5226,All the Right Moves,1983,4.9,2.9,2666,michael_chapman
5227,Barabba,1961,6.8,0,0,richard_fleischer
5228,The Ghost Breakers,1940,7.7,0,0,1042400-george_marshall
5229,I Think I Do,1997,0,3.5,349,brian_sloan
5230,The Paleface,1948,6.9,0,0,norman_z_mcleod
5231,Road to Morocco,1942,7.8,0,0,1050292-david_butler
5232,Road to Singapore,1940,6.4,0,0,victor_schertzinger
5233,Road to Utopia,1946,7.5,0,0,hal_walker
5234,Road to Zanzibar,1941,7,0,0,victor_schertzinger
5235,Split Second,1992,0,0,0,tony_maylam
5236,Conte de printemps,1990,6.9,3.6,251,eric_rohmer
5237,Taps,1981,6,3.4,2747,harold_becker
5238,Return of the Secaucus Seven,1979,6.7,3.5,323,john_sayles
5241,Seems Like Old Times,1980,6,3.3,1129,jay_sandrich
5242,Serial,1980,\N,\N,\N,_0675479
5243,Shi di chu ma,1980,0,0,0,jackie_chan
5244,Shogun Assassin,1980,0,0,0,robert_houston
5245,Simon,2004,5.6,4.1,338,eddy-terstall
5246,Smokey and the Bandit II,1980,4,2.8,3299,hal_needham
5247,Smokey and the Bandit,1977,6.2,3.4,8794,hal_needham
5248,Smokey and the Bandit Part 3,1983,\N,\N,\N,_0523310
5249,Spetters,1980,6.8,0,0,paul_verhoeven
5250,Stir Crazy,1980,6.2,3.4,3164,sidney_poitier
5251,Sällskapsresan eller Finns det svenskt kaffe på grisfesten,1980,0,0,0,lasse_aberg
5252,Tegeran-43,1981,\N,\N,\N,
5254,Blade II,2002,6,3.4,60022,guillermo_del_toro
5255,Sorority Boys,2002,3.2,2.8,5444,wallace_wolodarsky
5256,Stolen Summer,2002,5,3.5,439,_0971919
5258,George Washington,2000,7.3,4,1443,david_gordon_green
5259,Homicide: The Movie,2000,0,0,0,jean_de_segonzac
5260,La vida es silbar,1998,0,0,0,fernando_perez
5262,Mr. Sardonicus,1961,4.6,0,0,william_castle
5263,Strait-Jacket,1964,6.4,0,0,william_castle
5264,Clockstoppers,2002,4.7,2.6,4856,jonathan_frakes
5265,Death to Smoochy,2002,5.3,3,10569,danny_devito
5267,The Rookie,2002,7.2,3.3,10597,john_lee_hancock
5268,No Such Thing,2001,5,3.3,777,hal_hartley
5269,La pianiste,2001,6.9,3.8,5369,michael_haneke
5272,L'emploi du temps,2001,8,3.8,613,laurent_cantet
5273,Very Annie Mary,2001,4.9,3.8,488,sara_sugarman
5274,Bar Girls,1994,5,3,635,marita_giovanni
5275,Boxcar Bertha,1972,4.9,2.9,1317,martin_scorsese
5276,Crimes of Passion,1984,4.9,3.2,217,ken_russell
5277,The Evil That Men Do,1984,4.8,0,0,j_lee_thompson
5278,Fraternity Vacation,1985,0,3,279,james_frawley
5279,Impromptu,1991,6.2,3.6,1242,james_lapine
5280,Salmonberries,1991,6.2,0,0,percy_adlon
5281,The Wrong Guy,1997,0,3.6,826,david_steinberg
5282,High Crimes,2002,0,0,0,amol-shetge
5283,Van Wilder,2002,3.5,3.3,23872,walt_becker
5285,Lucky Break,2001,5.6,3.2,389,peter_cattaneo
5286,Les destinées sentimentales,2000,6,3.1,243,bruno_pesery
5287,After Dark My Sweet,1990,6.7,3.3,506,james_foley
5288,The Atomic Cafe,1982,7.4,0,0,jayne-loader
5289,Body and Soul,1947,7.7,4,268,robert_rosen
5290,First Men in the Moon,1964,6.1,0,0,nathan_juran
5291,Rashômon,1950,0,0,0,akira_kurosawa
5292,Slap Shot,1977,6.8,0,0,george_roy_hill
5293,Changing Lanes,2002,7,3,7920,roger_michell
5294,Frailty,2001,6.9,3.5,8605,bill_paxton
5295,New Best Friend,2002,2.9,3,636,zoe_clarkewilliams
5296,The Sweetest Thing,2002,4.2,3,21858,roger_kumble
5297,The Cat's Meow,2001,6.5,3.1,1938,peter_bogdanovich
5298,Human Nature,2001,5.8,3.3,3892,michel_gondry
5299,My Big Fat Greek Wedding,2002,6.7,3.2,49673,joel_zwick
5300,3:10 to Yuma,2007,7.5,3.9,139372,james_mangold
5301,Bite the Bullet,1975,6.6,3.2,558,diego_munoz
5302,Breakout,1975,5.3,0,0,tom_gries
5303,Joe Versus the Volcano,1990,5.4,2.7,6794,john_patrick_shanley
5304,Roma città aperta,1945,8.8,4.2,1681,roberto_rossellini
5305,Return of the Killer Tomatoes!,1988,2.8,0,0,john_de_bello
5306,Return to Horror High,1987,0,0,0,bill_froehlich
5307,Taking Care of Business,1990,2.6,2.8,695,arthur_hiller
5308,3 Men and a Baby,1987,5.7,2.9,11309,leonard_nimoy
5309,3 Men and a Little Lady,1990,3.9,2.8,6348,emile_ardolino
5310,Transylvania 6-5000,1985,4.2,0,0,rudy_de_luca
5311,The Watcher in the Woods,1980,4.9,0,0,john_hough
5312,Murder by Numbers,2002,0,0,0,nico_mastorakis
5313,The Scorpion King,2002,4.9,2.9,30398,charles_russell
5314,Abril Despedaçado,2001,6.7,3.9,968,walter_salles_jr
5315,Chelsea Walls,2001,4.1,3,515,ethan_hawke
5316,Enigma,2001,6.6,3.2,2061,michael_apted
5317,Les filles ne savent pas nager,2000,5.9,2.9,255,annesophie_birot
5318,Joshua,2007,6.3,2.9,13913,george_ratliff
5319,Nueve reinas,2000,7.5,4.2,4937,fabian_bielinsky
5321,The Triumph of Love,2001,5.5,3.1,452,clare_peploe
5322,World Traveler,2001,4.9,2.8,516,bart_freundlich
5323,Jason X,2001,3.6,2.5,10745,james_isaac
5324,Life or Something Like It,2002,4.5,2.8,6498,stephen_herek
5325,Dogtown and Z-Boys,2001,7.5,3.9,3418,stacy_peralta
5326,Frank McKlusky C.I.,2002,0,0,0,arlene_sanford
5327,Éloge de l'amour,2001,5.7,3.4,600,jeanluc_godard
5329,The Salton Sea,2002,5.8,3.7,4972,dj_caruso
5331,Vulgar,2000,3.2,2.8,944,bryan_johnson
5332,The Aviator,2004,7.8,3.4,27084,martin_scorsese
5333,Bob le flambeur,1956,8.1,4,1464,jeanpierre_melville
5334,Cadillac Man,1990,5.3,2.7,1895,roger_donaldson
5335,The Coca-Cola Kid,1985,5.1,2.9,374,dusan_makavejev
5337,Delirious,2006,6.8,3.2,2792,tom_dicillo
5338,Full Moon in Blue Water,1988,4.2,2.9,281,peter_masterson
5339,Husbands and Wives,1992,8.3,3.8,3905,woody_allen
5340,G.I. Joe: The Rise of Cobra,2009,4.6,3.3,302453,stephen_sommers
5341,Lenny,1974,8.1,0,0,bob_fosse
5342,Nomads,2001,\N,\N,\N,_0000649
5343,The Temp,1993,4,2.6,338,1041838-tom_holland
5344,Thief of Hearts,1984,3.2,0,0,douglas_day_stewart
5345,Triumph of the Spirit,1989,4.9,3.2,317,costas_mandylor
5346,Wild Orchid,1989,3,0,0,zalman_king
5347,Deuces Wild,2002,2.9,3,2133,scott-kalvert
5348,Hollywood Ending,2002,5.4,3.2,3322,woody_allen
5349,Spider-Man,2002,0,0,0,sam_raimi
5350,The Mystic Masseur,2001,5.8,3,60,ismail_merchant
5351,Akai hashi no shita no nurui mizu,2001,6.9,3.6,563,shohei_imamura
5353,Butterflies Are Free,1972,6.1,0,0,milton_katselas
5354,Cactus Flower,1969,7.1,3.6,1005,gene_saks
5355,The Cassandra Crossing,1976,4.9,0,0,george_p_cosmatos
5356,The Giant Spider Invasion,1975,0,0,0,bill_rebane
5357,Iron Will,1994,5.8,3.1,3444,charles_haid
5358,Mountains of the Moon,1990,6.6,3.7,432,bob_rafelson
5359,Rambling Rose,1991,7.2,3,541,martha_coolidge
5361,White Fang,1991,5.9,3.1,4170,randal_kleiser
5362,White Fang 2: Myth of the White Wolf,1994,6.4,3.2,1366,ken_olin
5363,The New Guy,2002,3.1,3,9884,ed_decter
5364,Unfaithful,2002,5.7,3.3,12656,adrian_lyne
5365,L'anglaise et le duc,2001,6.6,3.4,337,eric_rohmer
5366,Whore,2008,0,0,0,thomas_dekker
5367,My Beautiful Laundrette,1985,8.1,3.7,1973,stephen_frears
5368,Ballada o soldate,1959,8.5,4.2,814,grigori_chukhraj_and_valentin_yezhov
5369,Big Bad Mama,1974,5.5,0,0,steve_carver
5370,Big Bad Mama II,1987,0,0,0,jim_wynorski
5371,Buio Omega,1979,0,0,0,joe-damato
5372,Calamity Jane,1953,5.7,0,0,1028855-david_butler
5373,Letyat zhuravli,1957,8.1,4.2,1056,mikhail_kalatozov
5374,The Devil-Doll,1936,0,0,0,tod_browning
5375,The Harvey Girls,1946,7.5,0,0,george_sidney_ii
5376,The Lady in Red,1979,0,0,0,lewis_teague
5377,About a Boy,2002,7.7,2.8,137687,chris_weitz
5378,Star Wars: Episode II - Attack of the Clones,2002,6.5,3.3,108730,george_lucas
5380,The Importance of Being Earnest,2002,\N,\N,\N,oliver_parker
5381,The Charge of the Light Brigade,1968,0,0,0,tony_richardson
5382,Every Which Way But Loose,1978,4.5,0,0,1041374-james_fargo
5383,The Hound of the Baskervilles,1959,7.8,0,0,terence_fisher
5384,I Want to Live!,1958,7.9,0,0,robert_wise
5385,The Last Waltz,1978,8.4,4.3,3891,martin_scorsese
5386,The Pride and the Passion,1957,4.8,3,672,stanley_kramer
5387,Enough,2002,4,3.1,15185,michael_apted
5390,CQ,2001,6.2,3.4,1171,roman_coppola
5391,Thirteen Conversations About One Thing,2001,7.4,3.4,2120,jill_sprecher
5392,Bus Stop,1956,7.6,0,0,joshua_logan
5394,Don't Bother to Knock,1952,6.8,0,0,roy_ward_baker
5396,Let's Make Love,1960,5.5,0,0,george_cukor
5397,Monkey Business,1931,7.8,0,0,norman_z_mcleod
5398,Requiem for a Heavyweight,1962,7.6,0,0,ralph_nelson
5399,River of No Return,1954,5.8,3.4,1421,otto_preminger
5400,The Sum of All Fears,2002,6,3,11603,phil_alden_robinson
5401,Undercover Brother,2002,6.6,2.8,7732,gregory-dark
5402,The Diaries of Vaslav Nijinsky,2001,0,0,0,1143213-paul_cox
5403,The Sleepy Time Gal,2001,6.9,3.3,174,christopher_muench
5404,84 Charing Cross Road,1987,7.4,3.7,1344,david-hugh-jones
5405,Dakota,1945,0,0,0,joseph_kane
5406,The Desert Rats,1953,6.3,0,0,robert_wise
5407,La bûche,1999,6.4,3.4,364,daniele_thompson
5408,Nora inu,1949,7.4,0,0,akira_kurosawa
5409,Rapid Fire,1992,4.7,3.1,3041,dwight_h_little
5410,Silent Running,1972,6.6,3.5,2762,douglas_trumbull
5411,Summer Holiday,1963,0,0,0,peter_yates
5412,The Villain,1979,3.7,0,0,hal_needham
5413,Zombi Holocaust,1980,0,0,0,marino_girolami
5415,Divine Secrets of the Ya-Ya Sisterhood,2002,5.3,3.2,12363,callie_khouri
5416,Cherish,2002,5.7,3.4,572,finn_taylor
5417,Atanarjuat,2001,8,3.8,1275,zacharias_kunuk
5418,The Bourne Identity,2002,7,3.9,125823,doug_liman
5419,Scooby-Doo,2002,4.4,2.7,20362,raja_gosnell
5420,Windtalkers,2002,5.1,3.2,15905,john_woo
5421,The Dangerous Lives of Altar Boys,2002,0,0,0,1051480-david_sutherland
5422,The Emperor's New Clothes,2001,6.6,3.4,293,alan_taylor
5423,Gangster No. 1,2000,6.4,3.7,2271,paul_mcguigan
5424,Harvard Man,2001,4.6,2.7,1487,james_toback
5425,Tmavomodrý svet,2001,6.2,3.8,719,jan_sverak
5427,Caveman,1981,4.1,3,1935,carl_gottlieb
5428,Cheech & Chong's The Corsican Brothers,1984,0,0,0,tommy_chong
5429,5 Card Stud,1968,0,3.3,527,henry_hathaway
5431,Goin' South,1978,6.6,0,0,jack_nicholson
5432,Hero and the Terror,1988,3.6,2.9,782,william_tannen
5433,Silver Bullet,1985,5.2,3.2,3559,daniel_attias
5434,Sorry Wrong Number,1948,6.8,3.6,1027,anatole_litvak
5435,Pirates of the Caribbean: Dead Man's Chest,2006,6,3.9,395865,gore_verbinski
5436,The Horse's Mouth,1958,7.5,0,0,ronald_neame
5437,The Manhattan Project,1986,5.5,3,744,marshall_brickman
5438,Men at Work,1990,4.2,2.7,3778,emilio_estevez
5439,S.O.B.,1981,7.1,0,0,blake_edwards
5440,She Wore a Yellow Ribbon,1949,8.3,0,0,john_ford
5441,Traces of Red,1992,3.5,3,197,andy_wolk
5442,V.I. Warshawski,1991,3.6,2.4,698,jeff_kanew
5443,Juwanna Mann,2002,3.2,2.5,1219,jesse_vaughan
5444,Lilo & Stitch,2002,7.3,3.2,36598,chris_sanders
5445,Minority Report,2002,8,3.4,69660,steven_spielberg
5446,Rabbit-Proof Fence,2002,7.6,3.8,5026,phillip_noyce
5447,Sunshine State,2002,7,3.1,607,john_sayles
5448,Hey Arnold! The Movie,2002,4.6,2.8,2763,tuck-tucker
5449,Mr. Deeds,2002,4,3.3,69840,steven_brill
5450,Lovely & Amazing,2001,7.3,3.4,1223,nicole_holofcener
5451,Pumpkin,2002,4.9,3.2,2927,
5452,Look Who's Talking Now,1993,2.5,2.5,9093,tom_ropelewski
5453,Lost in Yonkers,1993,5.8,3.4,491,martha_coolidge
5454,Mo' Money,1992,4,2.9,1450,peter_macdonald
5455,The Object of Beauty,1991,6.1,2.9,442,michael_lindsayhogg
5456,Wagons East,1994,1.8,2.5,1055,peter_markle
5457,Zebrahead,1992,6.1,3.3,221,anthony_drazan
5458,Like Mike,2002,5.5,2.8,7917,john_schultz
5459,Men in Black II,2002,5.2,3.1,54446,barry_sonnenfeld
5460,The Powerpuff Girls,2002,6.1,3.1,2190,craig_mccracken
5461,Me Without You,2001,6.2,3.8,1522,sandra_goldbacher
5462,The Crocodile Hunter: Collision Course,2002,5.2,2.8,4549,john_stainton
5463,Reign of Fire,2002,5.2,3,15531,rob_bowman
5464,Road to Perdition,2002,7.5,3.5,23335,sam_mendes
5465,Riri Shushu no subete,2001,6.7,4.1,2372,shunji_iwai
5466,Ma femme est une actrice,2001,6.2,3.4,747,yvan_attal
5467,Never Say Never Again,1983,5.9,3.1,7414,irvin_kershner
5468,20 Million Miles to Earth,1957,6.4,0,0,nathan_juran
5469,Grand Theft Auto,1977,4.8,0,0,ron_howard
5472,1776,1972,6.8,3.8,2415,peter_h_hunt
5473,Faustrecht der Freiheit,1975,7.8,0,0,rainer_werner_fassbinder
5474,The Legend of Boggy Creek,1972,0,0,0,charles_b_pierce
5475,Dragon Ball Z,1989,\N,\N,\N,
5476,Halloween: Resurrection,2002,3.4,2.8,14228,rick-rosenthal
5477,Lucía y el sexo,2001,6.5,3.9,6145,julio_medem
5478,Eight Legged Freaks,2002,5.5,2.5,10925,ellory_elkayem
5479,K-19: The Widowmaker,2002,6.1,3,6024,kathryn_bigelow
5481,Austin Powers in Goldmember,2002,5.8,3,145625,jay-roach
5482,The Country Bears,2002,4.3,2.7,2600,peter_hastings
5483,The Kid Stays in the Picture,2002,0,0,0,josh_roybal
5484,Xingfu shiguang,2000,6.4,3.7,927,zhang_yimou
5485,Tadpole,2002,6.7,3.2,888,gary_winick
5486,Who Is Cletis Tout?,2001,4.3,3.1,596,chris_ver_wiel
5487,Harry and Walter Go to New York,1976,5.9,3.3,105,mark_rydell
5488,Händler der vier Jahreszeiten,1971,7.9,0,0,rainer_werner_fassbinder
5489,Nosferatu: Phantom der Nacht,1979,7.6,3.7,5091,werner_herzog
5490,The Big Bus,1976,5.9,0,0,james_frawley
5491,The Eddy Duchin Story,1956,0,0,0,george_sidney_ii
5492,Fathom,1967,5,0,0,leslie_h_martinson
5493,In Like Flint,1967,6.2,3.3,618,gordon_douglas
5494,La terra trema: Episodio del mare,1948,8.5,0,0,luchino_visconti
5495,Modesty Blaise,1966,0,0,0,joseph_losey
5496,Ossessione,1943,8.2,3.9,583,luchino_visconti
5497,Our Man Flint,1966,6.6,0,0,daniel_mann
5498,Akahige,1965,7.8,4.3,2413,akira_kurosawa
5500,Top Secret!,1984,6.4,3.4,8375,jim_abrahams
5501,The Master of Disguise,2002,2.2,2.3,6303,perry-andelin-blake
5502,Signs,2002,6.8,3.2,63081,m_night_shyamalan
5503,L'ultimo bacio,2001,6.4,3.8,2248,gabriele_muccino
5505,The Good Girl,2002,0,0,0,busi_cortes
5506,Blood Work,2002,5.6,3,4504,clint_eastwood
5507,xXx,2002,5.6,3.2,47523,rob_cohen
5509,Biggie and Tupac,2002,6.7,3.8,1434,nick_broomfield
5510,The Château,2001,5.3,2.7,261,jesse_peretz
5511,Die Büchse der Pandora,1929,8.5,4.1,1316,georg_wilhelm_pabst
5512,Raye makhfi,2001,7,3.4,349,babak_payami
5513,Martin Lawrence Live: Runteldat,2002,5,3.8,23,david_raynr
5514,Lan yu,2001,6.2,3.9,584,stanley_kwan
5515,Sånger från andra våningen,2000,7.4,4.2,2079,roy_andersson
5516,Sur mes lèvres,2001,7.8,3.8,1495,jacques_audiard
5517,Merci pour le chocolat,2000,7.2,3.5,668,claude_chabrol
5518,Beau-père,1981,6.6,3.5,254,bertrand_blier
5519,Change of Habit,1969,4,0,0,william_a_graham
5520,Une affaire de goût,2000,0,0,0,bernard_rapp
5523,The Adventures of Pluto Nash,2002,2.7,2,3816,ron_underwood
5524,Blue Crush,2002,5,3.2,804,1143611-john_mckay
5525,Bella Martha,2001,7.2,4,2477,sandra_nettelbeck
5526,Seom,2000,6.2,3.7,1897,kim_ki_duk
5528,One Hour Photo,2002,0,0,0,alberto_simone
5529,Serving Sara,2002,3,2.4,2909,reginald_hudlin
5530,S1m0ne,2002,5.8,2.8,2552,andrew_niccol
5531,Undisputed,2002,5.5,3.2,2298,walter_hill
5532,Amy's Orgasm,2001,4.4,2.8,555,julie_davis
5533,Children on Their Birthdays,2002,0,3.3,281,mark_medoff
5535,Comment j'ai tué mon père,2001,0,0,0,anne_fontaine
5537,Satin rouge,2002,6.9,3.5,291,raja_amari
5538,The Care Bears Movie,1985,0,0,0,_0783676
5539,Care Bears Movie II: A New Generation,1986,0,0,0,dale_schott
5540,Clash of the Titans,1981,5.8,3.4,10585,desmond_davis
5541,Hot Shots!,1991,6.5,3,14175,jim_abrahams
5542,Nightmare City 2035,2007,0,0,0,terence_h_winkless
5543,Shark Swarm,2008,0,0,0,james_a_contner
5544,Time After Time,1979,7.2,3.5,1546,nicholas_meyer
5545,The Unearthly,1957,0,0,0,boris_petroff
5546,976-Evil II,1992,0,0,0,jim_wynorski
5547,Camilla,1994,5.2,3,598,deepa-mehta
5548,Down and Out in Beverly Hills,1986,6.8,2.9,2039,paul_mazursky
5549,Flaming Star,1960,7.3,0,0,don_siegel
5550,Love Me Tender,1956,5.4,0,0,robert_d_webb
5551,The Return of the Vampire,1944,5.3,0,0,lew_landers
5552,The Revenge of Frankenstein,1958,6.2,0,0,terence_fisher
5553,Stakeout,1987,6.5,2.9,2040,john_badham
5554,Wild in the Country,1961,5.8,0,0,philip_dunne
5555,Wolfen,1981,5.8,3,988,michael_wadleigh
5556,FeardotCom,2002,2.6,2.3,7455,william_malone
5557,Slap Her... She's French,2002,4.7,2.9,1785,melanie_mayron
5558,Love and a Bullet,2002,0,0,0,kantz
5559,Juana la Loca,2001,5.3,3.6,465,vicente_aranda
5560,À nous la liberté,1931,8.3,3.7,914,rene_clair
5561,True Colors,1991,5,3,876,herbert_ross
5563,City by the Sea,2002,5.8,2.9,3070,michael_catonjones
5564,Swimfan,2002,3.9,2.5,5068,john_polson
5567,Incubus,2006,0,0,0,anya_camilleri
5568,Johnny Dangerously,1984,5,3.2,1967,amy_heckerling
5569,The Last House on the Left,2009,4.9,2.7,137767,dennis-iliadis
5570,Tesis,1996,6.8,0,0,alejandro_amenabar
5572,Barbershop 2: Back in Business,2004,6.3,3.1,7601,kevin_rodney_sullivan
5573,Stealing Harvard,2002,3.2,2.7,2451,bruce_mcculloch
